-0.9163  -0.2673  -0.2981 
 0.1474  -0.1021  -0.9838 
 0.1624   0.2323   0.9590 
-0.9823  -0.0364   0.1835 
-0.4719   0.1654  -0.8660 
-0.9455   0.3184   0.0681 
-0.8621   0.4960   0.1038 
 0.1585  -0.8081   0.5673 
 0.4276   0.9016   0.0660 
 0.0157   0.9248   0.3801 
-0.4929  -0.6650  -0.5611 
-0.9364  -0.1916   0.2941 
 0.3494   0.0207  -0.9368 
 0.0130   0.9861   0.1658 
-0.2922  -0.4849  -0.8243 
-0.4747  -0.3186  -0.8204 
-0.9398  -0.3410   0.0195 
-0.5624   0.5340  -0.6314 
 0.7372   0.3838   0.5561 
-0.8555   0.4531   0.2508 
-0.4641  -0.4602  -0.7568 
-0.8871  -0.1902   0.4205 
-0.1181   0.9079  -0.4022 
-0.6486  -0.4957   0.5776 
 0.9715  -0.2041  -0.1206 
-0.6496  -0.2572   0.7154 
 0.1628  -0.8542   0.4938 
 0.5118  -0.5503   0.6597 
 0.2693   0.9480   0.1698 
 0.6094  -0.1158  -0.7843 
-0.3863   0.0839   0.9186 
-0.5263   0.6011   0.6014 
 0.7942  -0.3800  -0.4741 
-0.0492  -0.1967  -0.9792 
 0.9753   0.1227   0.1837 
 0.4783  -0.6618  -0.5773 
 0.7888   0.1173   0.6034 
-0.1527  -0.6283  -0.7629 
-0.7213  -0.4992  -0.4801 
-0.0568   0.0939   0.9940 
 0.9163   0.0193   0.3999 
-0.6382   0.0487  -0.7683 
 0.7836  -0.5558   0.2775 
 0.3080  -0.7848   0.5378 
-0.2638  -0.0130   0.9645 
 0.0606  -0.3452   0.9366 
-0.8065   0.1288   0.5770 
-0.4788  -0.7219  -0.4996 
-0.6354   0.5954   0.4917 
 0.8354  -0.0688   0.5454 
-0.4195   0.0929  -0.9030 
-0.2071   0.4304   0.8785 
 0.5389  -0.5799  -0.6110 
-0.1920   0.7689   0.6099 
-0.1822   0.5226   0.8329 
 0.6742  -0.6912   0.2602 
 0.5730  -0.6983  -0.4290 
-0.0481  -0.8184  -0.5727 
 0.4047   0.3726  -0.8351 
-0.0313   0.3340   0.9420 
 0.1227   0.4996   0.8575 
-0.2907   0.8594  -0.4207 
 0.6787   0.3360   0.6530 
-0.4930   0.6175  -0.6129 
-0.5714   0.0769  -0.8171 
-0.7502  -0.6309   0.1980 
 0.0841  -0.9109  -0.4040 
 0.4169   0.6545  -0.6308 
 0.1182  -0.2809   0.9524 
-0.7457   0.0529   0.6642 
 0.9342  -0.0359   0.3550 
-0.4102   0.3809  -0.8286 
-0.9918   0.1033  -0.0758 
 0.0188   0.2107   0.9774 
-0.5493  -0.6686   0.5013 
 0.9526   0.3001  -0.0501 
 0.7554   0.2213   0.6167 
 0.7767   0.3037   0.5518 
-0.2521   0.2939  -0.9220 
 0.7488   0.5841   0.3132 
 0.3086  -0.8829   0.3538 
-0.8688  -0.4456   0.2160 
-0.8632   0.3181  -0.3920 
 0.6490  -0.7597  -0.0412 
 0.3044   0.8913   0.3361 
 0.9503   0.2627  -0.1672 
 0.4311  -0.5630  -0.7051 
 0.4274   0.1207   0.8960 
-0.8035  -0.5886  -0.0889 
 0.7564  -0.5477  -0.3576 
-0.6566   0.6339   0.4086 
-0.1658  -0.8124  -0.5590 
 0.8043   0.3393  -0.4879 
-0.7238  -0.5674   0.3927 
 0.8705   0.4148  -0.2649 
-0.4229   0.3620   0.8307 
-0.8130  -0.3684   0.4509 
 0.8999   0.1968  -0.3892 
 0.3508  -0.9253   0.1439 
 0.0343   0.9864  -0.1609 
 0.2182  -0.2346   0.9473 
 0.8412  -0.2808   0.4621 
 0.5303   0.5609   0.6358 
 0.0841  -0.4454   0.8914 
-0.4586  -0.2476  -0.8535 
 0.8096   0.5851   0.0470 
 0.8592  -0.3504  -0.3728 
-0.6124  -0.6552  -0.4423 
-0.0064   0.1295  -0.9916 
 0.5950  -0.7244  -0.3483 
-0.5667   0.6319  -0.5288 
 0.0090  -0.0802   0.9967 
-0.5907  -0.4322  -0.6814 
-0.6027   0.2005  -0.7723 
 0.8292   0.5185   0.2085 
 0.6494  -0.1447   0.7465 
-0.4903   0.3648  -0.7915 
-0.5147   0.8195  -0.2521 
-0.0315  -0.8849  -0.4646 
-0.2664  -0.5074   0.8195 
 0.9843  -0.1310  -0.1186 
-0.7318  -0.6785   0.0637 
 0.3137  -0.2827  -0.9065 
-0.8645  -0.4540  -0.2159 
 0.0460   0.6887  -0.7236 
-0.5807  -0.3249   0.7464 
 0.6944  -0.7115  -0.1073 
-0.0896  -0.9612   0.2610 
 0.9871  -0.1590   0.0208 
 0.6627   0.5466   0.5119 
-0.1162  -0.1495   0.9819 
-0.8602  -0.3332  -0.3861 
-0.6601  -0.7459  -0.0895 
-0.0032  -0.9902  -0.1396 
-0.0909   0.9805  -0.1743 
 0.6912   0.7136   0.1145 
-0.9831   0.1782  -0.0419 
 0.6684  -0.7243   0.1692 
 0.4842   0.6558   0.5792 
 0.2944   0.6201  -0.7272 
 0.7725  -0.2726  -0.5736 
-0.0381   0.8438   0.5353 
-0.2477   0.9158  -0.3162 
-0.7509   0.5679  -0.3371 
-0.8428   0.0229  -0.5377 
 0.7441  -0.2801   0.6065 
-0.9284  -0.3342  -0.1624 
-0.5944   0.6743  -0.4382 
 0.3349  -0.8132  -0.4759 
 0.0231  -0.1696   0.9852 
-0.7000   0.7100  -0.0769 
-0.5907  -0.1747  -0.7878 
-0.1662   0.9003   0.4024 
-0.0425   0.7503  -0.6598 
-0.7515  -0.0485   0.6579 
-0.8437  -0.5215  -0.1273 
-0.3103  -0.7250  -0.6149 
-0.9923   0.1232   0.0137 
-0.3992  -0.6556  -0.6410 
 0.4604   0.4733  -0.7510 
 0.5679   0.5607  -0.6026 
 0.7528   0.6205   0.2197 
 0.2254  -0.9668   0.1204 
-0.9251   0.2333  -0.2997 
-0.5140   0.8527  -0.0938 
 0.3607  -0.9300   0.0712 
 0.2878  -0.9183   0.2716 
-0.5007   0.8016  -0.3268 
 0.9462   0.0283   0.3224 
 0.9954   0.0766   0.0572 
 0.9871   0.1583  -0.0229 
-0.2881  -0.7595   0.5833 
 0.5401  -0.8413   0.0217 
 0.2097   0.8522  -0.4794 
 0.4767  -0.0156  -0.8789 
 0.5848  -0.3401   0.7364 
 0.3567   0.7743   0.5227 
 0.0185  -0.5665  -0.8239 
 0.1605  -0.5278   0.8341 
 0.4844  -0.1150  -0.8673 
-0.5456  -0.7380   0.3971 
 0.8701   0.0295   0.4919 
 0.7379  -0.6507   0.1793 
-0.8681   0.1417  -0.4757 
 0.9766   0.1957  -0.0888 
-0.8608   0.4745  -0.1839 
 0.2397   0.7652   0.5976 
-0.9097   0.2310   0.3451 
-0.4993   0.5335   0.6827 
-0.5874  -0.7982  -0.1336 
-0.5077  -0.2633   0.8203 
 0.8959   0.4336   0.0969 
 0.1290  -0.9525   0.2760 
-0.7691   0.6389  -0.0156 
-0.8664  -0.3309   0.3740 
 0.1796   0.5532  -0.8134 
-0.5302   0.7541  -0.3876 
-0.3184  -0.3106   0.8956 
-0.4241  -0.7550   0.5001 
-0.7280  -0.6663  -0.1616 
-0.6592   0.3754  -0.6516 
 0.2641  -0.6220   0.7371 
 0.4988  -0.4741   0.7256 
 0.5632   0.8193   0.1075 
 0.7731  -0.5910  -0.2300 
 0.6839  -0.6770  -0.2719 
-0.8874   0.4608   0.0151 
-0.2993   0.4071   0.8630 
-0.1191  -0.4774  -0.8706 
 0.4253   0.8321  -0.3561 
-0.1123  -0.5893   0.8001 
 0.4937  -0.1773   0.8514 
 0.8006  -0.4864   0.3499 
-0.0942  -0.4162  -0.9044 
-0.9004  -0.3806   0.2107 
-0.6291   0.4091   0.6610 
-0.7045  -0.2511  -0.6638 
 0.3646  -0.1408   0.9205 
 0.1517  -0.9883  -0.0151 
-0.6548   0.7187   0.2340 
-0.5489  -0.5423  -0.6361 
 0.5724  -0.3534  -0.7399 
-0.9989   0.0372   0.0282 
 0.7819  -0.6112   0.1227 
 0.2112   0.6487   0.7312 
 0.2295  -0.7700  -0.5953 
 0.6533  -0.7526   0.0829 
-0.9676   0.1787   0.1784 
 0.7456   0.3570  -0.5627 
-0.4754   0.8704   0.1278 
 0.0653  -0.2635  -0.9625 
-0.3270   0.8537   0.4054 
 0.6240   0.7206  -0.3023 
 0.3580   0.7837  -0.5076 
-0.0770  -0.5902  -0.8036 
 0.2366  -0.9711   0.0320 
 0.3587   0.1293   0.9245 
 0.0232   0.9708   0.2386 
 0.0597   0.0314  -0.9977 
-0.5035   0.7011   0.5049 
 0.0940  -0.8340   0.5437 
 0.7455  -0.6147   0.2577 
 0.7063  -0.4467  -0.5491 
-0.5433   0.8395   0.0090 
-0.6769  -0.7309   0.0869 
 0.9379  -0.2554   0.2348 
 0.7776  -0.1848  -0.6010 
-0.4288   0.6796  -0.5953 
-0.2550  -0.8049   0.5359 
 0.9960   0.0752  -0.0472 
 0.4908  -0.8390   0.2350 
 0.4694  -0.3116  -0.8262 
 0.2253  -0.8719  -0.4347 
-0.4983  -0.8281   0.2567 
-0.7823  -0.5226   0.3390 
-0.7601  -0.3470  -0.5495 
-0.4874  -0.4498   0.7484 
 0.3786   0.2173   0.8997 
-0.6274  -0.0306  -0.7781 
 0.1863   0.9663   0.1777 
-0.5634  -0.0785  -0.8224 
-0.1632   0.8194  -0.5495 
 0.2717   0.8159  -0.5103 
-0.7642   0.6371  -0.1001 
-0.0485  -0.9190  -0.3912 
-0.9086  -0.3222   0.2657 
-0.7066   0.2631  -0.6569 
-0.0574   0.9954   0.0763 
 0.5973  -0.7824  -0.1763 
-0.3446   0.8186  -0.4595 
 0.1395   0.0024  -0.9902 
-0.5601  -0.0541   0.8267 
 0.9454  -0.3036   0.1187 
 0.3724  -0.7268  -0.5772 
 0.1411   0.9723  -0.1862 
 0.2980  -0.8839  -0.3604 
 0.3687   0.8806   0.2976 
-0.4901   0.6682  -0.5598 
-0.2241  -0.9336   0.2795 
 0.4224  -0.0359   0.9057 
-0.8875   0.3752   0.2675 
 0.9484  -0.1358   0.2866 
 0.1420   0.0818  -0.9865 
-0.7936  -0.6047   0.0671 
-0.9574  -0.2861  -0.0381 
 0.9216   0.3878  -0.0166 
-0.0128  -0.6379  -0.7700 
 0.4939   0.4807   0.7246 
-0.0175   0.5789   0.8152 
-0.2724   0.9492   0.1577 
 0.2587  -0.5273   0.8093 
 0.6310  -0.7007   0.3330 
-0.3244  -0.0723  -0.9431 
-0.1342   0.9628   0.2346 
-0.3388  -0.5177   0.7856 
-0.1965  -0.7435  -0.6392 
-0.5624  -0.5287   0.6357 
 0.2509   0.1167  -0.9610 
 0.1348  -0.4112  -0.9015 
-0.2855  -0.8814  -0.3764 
-0.1461   0.9880  -0.0504 
-0.2642  -0.8490  -0.4576 
 0.9629  -0.0397  -0.2668 
-0.7073   0.1581   0.6890 
 0.1797   0.0499   0.9825 
 0.7892   0.1927  -0.5831 
 0.9067  -0.4076   0.1086 
 0.4369  -0.5560   0.7071 
 0.2107  -0.5784   0.7880 
 0.8999  -0.4027  -0.1672 
-0.3223   0.6420   0.6957 
-0.1776   0.6310   0.7552 
-0.0046   0.6661   0.7458 
-0.7437  -0.3097   0.5925 
-0.0747   0.2320   0.9698 
 0.0331  -0.6653   0.7458 
 0.4831  -0.8078  -0.3376 
-0.2078   0.6773  -0.7057 
 0.2333   0.2145   0.9485 
 0.1992  -0.9107  -0.3619 
 0.4001   0.3745   0.8365 
-0.8462   0.1309   0.5166 
-0.7056  -0.4443  -0.5521 
-0.2814  -0.8060  -0.5207 
 0.1159   0.7360   0.6670 
 0.7921   0.5699  -0.2185 
-0.2356  -0.1831   0.9545 
 0.0451  -0.7516  -0.6580 
-0.9653   0.2424   0.0972 
-0.4166   0.5333   0.7363 
-0.7606   0.6294   0.1595 
-0.0752   0.6604   0.7471 
 0.9671   0.1758  -0.1837 
 0.2473  -0.4200   0.8732 
-0.6315  -0.7749  -0.0275 
 0.0490  -0.9471   0.3172 
-0.3097   0.1256  -0.9425 
-0.2988   0.2187  -0.9289 
 0.6501   0.7364   0.1873 
-0.6077  -0.6540   0.4505 
 0.1431   0.9836  -0.1095 
-0.2565  -0.9220  -0.2901 
-0.8359  -0.3019  -0.4585 
-0.4130  -0.1101  -0.9041 
-0.9874   0.1217   0.1012 
 0.4918  -0.8624  -0.1200 
 0.8211   0.5699  -0.0326 
 0.7273  -0.6613  -0.1836 
-0.0857   0.8037   0.5889 
-0.8254  -0.2349   0.5134 
-0.2742   0.5795   0.7674 
-0.5466  -0.8373  -0.0140 
 0.5505   0.8348   0.0122 
-0.3937   0.1697   0.9034 
-0.2001   0.3485   0.9157 
-0.8289   0.2136   0.5171 
-0.3411   0.5900  -0.7318 
-0.0840   0.0813  -0.9931 
 0.4000  -0.6848   0.6092 
-0.5034  -0.7889  -0.3524 
 0.0939  -0.9884   0.1195 
-0.7844   0.3291   0.5257 
-0.3197   0.3845  -0.8660 
-0.7601   0.6041  -0.2391 
-0.8025  -0.3731  -0.4656 
 0.5555   0.7029  -0.4444 
-0.0856  -0.0406   0.9955 
 0.3010  -0.0571  -0.9519 
 0.1950  -0.9171   0.3477 
-0.6326  -0.7301   0.2584 
 0.3191   0.5103   0.7986 
-0.5465  -0.4099   0.7303 
 0.6542   0.7303  -0.1965 
 0.2446   0.0426  -0.9687 
-0.3636  -0.2259  -0.9037 
-0.8097   0.5605  -0.1737 
 0.6461   0.4663   0.6043 
-0.9812   0.1882   0.0418 
 0.6037   0.0351   0.7964 
 0.5514  -0.8313  -0.0700 
-0.3967  -0.6283   0.6692 
 0.0060  -0.4771  -0.8788 
 0.2173   0.3090   0.9259 
-0.5804   0.8073   0.1065 
-0.4173  -0.8711  -0.2590 
-0.3495   0.2976   0.8884 
 0.9475   0.1817  -0.2633 
-0.0022   0.4583   0.8888 
 0.4143  -0.8786  -0.2374 
 0.6351   0.6884   0.3503 
 0.3055  -0.5522  -0.7757 
-0.6095   0.7716  -0.1821 
-0.1450   0.9835   0.1084 
 0.3900  -0.4907  -0.7792 
 0.2995  -0.7356   0.6076 
 0.8602  -0.5093   0.0266 
 0.1800   0.8633   0.4714 
-0.6814   0.5815  -0.4444 
-0.4440  -0.1090   0.8894 
-0.6744   0.6993  -0.2370 
-0.1355  -0.9800   0.1459 
 0.1834   0.9079  -0.3770 
 0.7969   0.5369   0.2770 
 0.4009   0.8848  -0.2374 
 0.0252   0.9959  -0.0868 
-0.3831  -0.7910  -0.4770 
 0.8495  -0.1937  -0.4908 
 0.6348   0.6389   0.4345 
-0.4349  -0.8953  -0.0965 
 0.5287  -0.0214   0.8485 
 0.6922   0.0007   0.7217 
-0.5606  -0.5925  -0.5784 
 0.9606   0.1903   0.2024 
-0.0968  -0.8943   0.4368 
 0.9249  -0.3263   0.1949 
 0.8153  -0.5785   0.0242 
-0.1664   0.1617  -0.9727 
-0.3918  -0.9174   0.0693 
-0.9048   0.0520   0.4226 
-0.1337  -0.8681  -0.4780 
 0.0015   0.9446  -0.3283 
 0.9978  -0.0393  -0.0542 
-0.0818   0.2511  -0.9645 
 0.3021   0.7163  -0.6290 
-0.3511  -0.9363  -0.0130 
-0.4193  -0.8753   0.2410 
 0.5004   0.5710  -0.6508 
-0.7709   0.1936  -0.6068 
-0.4085  -0.8979  -0.1640 
-0.6273   0.7774  -0.0465 
-0.8051  -0.0309  -0.5923 
 0.0952  -0.7098  -0.6979 
-0.5359  -0.4792  -0.6951 
 0.7045  -0.0821  -0.7050 
 0.8406   0.2331   0.4890 
 0.9816  -0.0362   0.1874 
-0.5436   0.4816  -0.6874 
 0.5705   0.7708   0.2835 
-0.9180  -0.3910   0.0667 
-0.9733   0.1579  -0.1663 
-0.3397  -0.1415  -0.9298 
 0.5680   0.8143  -0.1191 
 0.3162   0.8595  -0.4015 
 0.2621  -0.1821  -0.9477 
 0.3249  -0.4882   0.8100 
 0.2477  -0.8144  -0.5248 
-0.2490  -0.4070  -0.8788 
 0.0427  -0.8733   0.4853 
-0.0468  -0.7499   0.6599 
-0.1162  -0.9236   0.3653 
-0.8324  -0.4125  -0.3701 
 0.3329   0.9192   0.2102 
 0.0984   0.9537  -0.2844 
-0.9863  -0.1604   0.0391 
-0.9109   0.4081   0.0617 
 0.3003   0.6687   0.6802 
 0.2714  -0.8647   0.4226 
 0.7255   0.6782  -0.1168 
 0.0212  -0.0833  -0.9963 
 0.9982  -0.0588   0.0105 
-0.9645   0.2641   0.0084 
-0.6591   0.2965   0.6911 
 0.7392  -0.1712   0.6514 
-0.1804  -0.8620   0.4736 
 0.6914   0.4767  -0.5429 
-0.1644   0.2579   0.9521 
-0.1720   0.8221   0.5428 
-0.8401  -0.2923   0.4570 
-0.2678   0.6328  -0.7265 
-0.3515   0.7323   0.5832 
-0.4365   0.7384   0.5140 
-0.7950   0.4512   0.4055 
-0.2560   0.1655   0.9524 
 0.0175   0.9157  -0.4015 
 0.6044   0.2943   0.7403 
-0.1220  -0.4872   0.8647 
-0.4307   0.8905  -0.1469 
 0.6388   0.6518  -0.4087 
 0.4561   0.8891  -0.0375 
-0.5480   0.3150   0.7749 
-0.5671   0.7403   0.3610 
-0.4814   0.8517   0.2069 
-0.1704  -0.9226  -0.3461 
 0.8779   0.3440  -0.3332 
 0.0071  -0.9903   0.1388 
-0.8292   0.4679  -0.3059 
-0.1435   0.5229  -0.8402 
 0.1348   0.9326  -0.3348 
 0.8964  -0.2519   0.3647 
 0.7968  -0.2962   0.5267 
-0.5979   0.5626   0.5709 
 0.4066  -0.3741   0.8335 
-0.9566  -0.0331   0.2895 
-0.3657  -0.7482   0.5535 
 0.7368   0.0900  -0.6701 
-0.5359   0.7273   0.4288 
 0.8385  -0.4915  -0.2354 
-0.8450   0.3987  -0.3563 
-0.2635   0.4424  -0.8572 
 0.0887  -0.8567  -0.5082 
 0.5214   0.4173  -0.7443 
-0.8395  -0.5417   0.0428 
-0.3582  -0.5595  -0.7474 
-0.0759   0.9026   0.4238 
-0.3338   0.9400  -0.0702 
 0.9265   0.1399  -0.3493 
-0.8600   0.5064  -0.0623 
-0.8703  -0.4888  -0.0605 
-0.8295   0.5314   0.1722 
 0.4923  -0.4314  -0.7560 
-0.9269   0.3037  -0.2204 
 0.2378  -0.9613  -0.1394 
 0.0913  -0.6000  -0.7948 
-0.5922   0.1004   0.7995 
-0.6092  -0.6132  -0.5029 
-0.5582   0.6350   0.5340 
 0.5561   0.5979   0.5773 
-0.3873   0.4874  -0.7826 
 0.0007  -0.4202   0.9074 
 0.4015  -0.2983   0.8659 
 0.8849  -0.4336   0.1701 
-0.3242  -0.6150   0.7188 
 0.8856  -0.3735   0.2761 
 0.1178  -0.1550   0.9809 
-0.2692   0.7993   0.5373 
 0.9098  -0.3105   0.2756 
-0.2330   0.5117  -0.8270 
-0.5524   0.1690  -0.8162 
-0.7397   0.5453   0.3943 
-0.3041  -0.2139  -0.9283 
 0.5752  -0.1685   0.8005 
 0.2530   0.4335  -0.8649 
-0.3376  -0.6366  -0.6934 
 0.7440  -0.4773   0.4676 
-0.3121  -0.0747   0.9471 
 0.8775   0.4436   0.1824 
-0.7989   0.0421   0.6000 
 0.8187  -0.0295  -0.5734 
-0.1877  -0.4144   0.8905 
 0.6030   0.5178   0.6069 
 0.7298  -0.5583   0.3946 
-0.8419  -0.1589   0.5158 
 0.4384  -0.8966   0.0620 
-0.9624  -0.1815   0.2021 
-0.6742   0.1012   0.7316 
 0.6149   0.5047  -0.6059 
-0.5664  -0.3842  -0.7291 
-0.9456   0.0684   0.3180 
 0.7164  -0.5058  -0.4806 
 0.6737  -0.4044   0.6185 
 0.3221   0.3621  -0.8747 
-0.6346  -0.0573   0.7707 
 0.0923  -0.9702  -0.2238 
 0.7321  -0.1750  -0.6584 
 0.9732   0.2116   0.0897 
-0.3409  -0.9271   0.1555 
-0.0978   0.4139   0.9050 
 0.5830  -0.7961   0.1624 
-0.2069   0.8569  -0.4721 
-0.3008   0.9536  -0.0151 
-0.8180  -0.5606   0.1291 
-0.4785   0.4804  -0.7350 
 0.8380  -0.3697   0.4014 
-0.1029  -0.7384  -0.6665 
-0.6045   0.4250  -0.6737 
 0.6071   0.1656  -0.7772 
-0.3819   0.9216   0.0695 
 0.1565   0.9847   0.0765 
 0.5251  -0.7830   0.3335 
 0.0618   0.8551  -0.5148 
 0.9789  -0.1572   0.1309 
-0.6567   0.4705   0.5894 
-0.1375  -0.6850  -0.7154 
 0.7022  -0.6341   0.3237 
-0.9050   0.0923  -0.4152 
 0.9265  -0.0805  -0.3675 
-0.0107  -0.2839  -0.9588 
 0.0582  -0.6150   0.7864 
 0.1580   0.3983   0.9036 
 0.0771   0.9453   0.3170 
 0.1776   0.1873  -0.9661 
-0.9791   0.0499  -0.1974 
 0.0864   0.4353  -0.8961 
-0.3064  -0.8233   0.4778 
 0.0776  -0.9956  -0.0531 
-0.7891  -0.5559  -0.2612 
 0.2245  -0.0615   0.9725 
 0.5454   0.7127   0.4412 
 0.3882   0.9124  -0.1294 
 0.3912  -0.2421  -0.8879 
 0.3534  -0.9328  -0.0700 
-0.8279   0.5519  -0.1003 
-0.8644  -0.2438  -0.4397 
 0.8797  -0.4747  -0.0295 
 0.1361  -0.7982  -0.5869 
 0.1462   0.7175  -0.6810 
-0.8170  -0.5398  -0.2028 
-0.1099   0.5769  -0.8094 
-0.2798  -0.9431  -0.1795 
-0.0728   0.9837   0.1644 
 0.5139   0.1147   0.8501 
-0.2183   0.8671   0.4478 
-0.2800  -0.9585  -0.0532 
-0.3801  -0.4338  -0.8169 
 0.2833   0.4090   0.8674 
 0.5589  -0.6145   0.5567 
-0.2132  -0.1048   0.9714 
 0.7213   0.4944  -0.4851 
-0.3783  -0.8492  -0.3683 
-0.6572  -0.4392  -0.6126 
 0.3731  -0.8502  -0.3713 
-0.1716   0.9733  -0.1524 
 0.6739  -0.3551  -0.6478 
 0.3330   0.3245   0.8853 
 0.0213  -0.1761  -0.9841 
-0.0864   0.3468  -0.9339 
-0.4844  -0.7858   0.3845 
-0.1847   0.2784  -0.9425 
-0.9416   0.0780  -0.3276 
 0.4460   0.1760  -0.8775 
 0.2034   0.3366  -0.9194 
-0.0778  -0.2978   0.9514 
 0.2452  -0.6773  -0.6937 
-0.3965  -0.3550  -0.8466 
-0.9930   0.0233   0.1157 
-0.7202   0.3217  -0.6146 
 0.6355  -0.2736   0.7220 
-0.8529   0.3786   0.3595 
-0.3306   0.1902   0.9244 
-0.5167  -0.3601   0.7767 
-0.0676   0.1665   0.9837 
 0.3200  -0.1381  -0.9373 
 0.9349  -0.2420  -0.2595 
-0.5215   0.0738   0.8501 
-0.7918  -0.4414  -0.4222 
 0.8241   0.3156   0.4703 
-0.7228  -0.4125   0.5545 
-0.1170  -0.1556  -0.9809 
 0.6997   0.3194  -0.6390 
 0.8686   0.2672  -0.4173 
-0.8642  -0.0388   0.5017 
-0.1086   0.6015   0.7915 
 0.9849   0.1387   0.1040 
 0.7355   0.4521   0.5047 
 0.5875  -0.4592  -0.6663 
-0.3910  -0.8513   0.3499 
 0.7690   0.4909  -0.4095 
 0.0276  -0.2486   0.9682 
-0.6217   0.7014   0.3486 
 0.3593  -0.8119   0.4602 
-0.6511   0.6940  -0.3072 
-0.9816  -0.1337  -0.1362 
-0.3964  -0.4505   0.8000 
-0.2476   0.6925   0.6776 
-0.3639   0.5874   0.7229 
-0.3462   0.7998   0.4903 
-0.8629   0.3024   0.4049 
-0.3668  -0.8236   0.4326 
 0.6915   0.2072  -0.6920 
 0.9995   0.0049   0.0313 
-0.5787  -0.7894   0.2045 
-0.3274   0.9021   0.2810 
 0.1704  -0.4542   0.8745 
 0.5581  -0.4372   0.7053 
-0.9583  -0.1369   0.2508 
-0.1325  -0.8164   0.5620 
